site_id,type,hits,fails,max_retries,,num_stores,max_stores,memcpy_size,memcpy_max_size,undolog_size_avg,undolog_size_max
 349, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 350, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 351, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 352, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 353, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 354, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 355, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 356, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 357, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 358, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 359, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 360, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 361, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 362, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 363, UNDOLOG,       2,       0,       0,,    6120,    3060,       0,               0,      48960.0000,           48960
 364, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 365, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 366, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 367, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 368, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 369, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 370, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 371, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 372, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 373, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
